0.51	36.0244
0.52	37.028
0.53	39.9557
0.54	45.5817
0.55	41.6498
0.56	46.7775
0.57	48.9851
0.58	48.6228
0.59	48.3815
0.6	48.0082
0.61	48.8241
0.62	69.751
0.63	51.8392
0.64	52.6048
0.65	57.2345
0.66	55.8684
0.67	56.1036
0.68	56.1444
0.69	55.9841
0.7	55.7712
0.71	55.0192
0.72	55.4258
0.73	55.0089
0.74	55.7357
0.75	57.1231
0.76	58.3583
0.77	60.7454
0.78	64.8846
0.79	65.602
0.8	64.5484
0.81	64.739
0.82	65.4236
0.83	67.7056
0.84	71.619
0.85	74.6311
0.86	76.7224
0.87	78.83
0.88	80.6627
0.89	83.7044
0.9	87.7324
0.91	88.8791
0.92	88.3995
0.93	91.1509
0.94	96.2642
0.95	93.1613
0.96	92.1593
0.97	93.4929
0.98	94.3169
0.99	96.1457
0	4.16046
0.01	5.37478
0.02	6.00121
0.03	6.30622
0.04	6.60718
0.05	6.92245
0.06	7.2533
0.07	7.60051
0.08	7.96489
0.09	8.34728
0.1	8.74858
0.11	9.16973
0.12	9.61169
0.13	10.0755
0.14	10.5622
0.15	11.0729
0.16	11.6089
0.17	12.1713
0.18	12.7613
0.19	13.3804
0.2	13.7122
0.21	13.7381
0.22	14.0467
0.23	14.4308
0.24	14.9851
0.25	15.4939
0.26	16.4518
0.27	16.9658
0.28	17.4087
0.29	18.7246
0.3	19.9658
0.31	21.8036
0.32	20.9129
0.33	22.6888
0.34	24.9467
0.35	23.9349
0.36	23.8322
0.37	24.6086
0.38	24.1073
0.39	26.2542
0.4	24.8934
0.41	25.5084
0.42	27.185
0.43	26.6047
0.44	26.7959
0.45	30.1931
0.46	30.0883
0.47	31.6094
0.48	34.4174
0.49	32.4093
0.5	38.8976
0.51	35.2628
0.52	44.7913
0.53	47.1
0.54	41.7346
0.55	47.9792
0.56	49.1075
0.57	49.006
0.58	49.4264
0.59	50.1913
0.6	51.0635
0.61	50.8111
0.62	56.0408
0.63	54.4337
0.64	51.1582
0.65	71.5869
0.66	55.6266
0.67	60.2464
0.68	51.6219
0.69	68.7598
0.7	54.4939
0.71	54.3323
0.72	56.5256
0.73	76.6358
0.74	71.5626
0.75	73.1667
0.76	75.3988
0.77	92.8086
0.78	98.2426
0.79	97.0045
0.8	81.535
0.81	88.7698
0.82	92.2156
0.83	103.864
0.84	106.2
0.85	108.308
0.86	107.739
0.87	101.124
0.88	111.469
0.89	111.719
0.9	97.635
0.91	105.202
0.92	107.952
0.93	102.474
0.94	98.4471
0.95	72.4401
0.96	78.5556
0.97	71.5547
0.98	76.5774
0.99	83.3196
0	9.63634
0.01	13.0242
0.02	13.5602
0.03	13.972
0.04	14.6141
0.05	14.7185
0.06	13.125
0.07	15.9762
0.08	17.0494
0.09	18.9553
0.1	19.7613
0.11	21.8912
0.12	24.2671
0.13	26.0451
0.14	27.4703
0.15	29.2793
0.16	31.1262
0.17	32.0111
0.18	33.171
0.19	34.6632
0.2	36.882
0.21	39.3196
0.22	40.1302
0.23	41.6201
0.24	41.9001
0.25	43.3047
0.26	42.8149
0.27	46.7218
0.28	46.2948
0.29	46.2604
0.3	47.555
0.31	48.2409
0.32	48.4468
0.33	49.2258
0.34	49.7522
0.35	49.0703
0.36	51.774
0.37	52.8251
0.38	53.4968
0.39	53.9635
0.4	58.7852
0.41	59.4749
0.42	58.6295
0.43	45.9553
0.44	35.8833
0.45	57.5437
0.46	62.0386
0.47	67.4429
0.48	67.2483
0.49	68.7152
0.5	73.386
0.51	64.1012
0.52	68.822
0.53	68.1823
0.54	82.0919
0.55	85.5407
0.56	66.2926
0.57	82.2506
0.58	75.6927
0.59	70.1388
0.6	67.9182
0.61	69.0099
0.62	71.4266
0.63	70.2322
0.64	82.1342
0.65	77.8672
0.66	71.6674
0.67	65.943
0.68	54.6935
0.69	72.0227
0.7	70.3585
0.71	60.6487
0.72	56.4249
0.73	74.0712
0.74	90.8295
0.75	59.8063
0.76	64.5436
0.77	68.6924
0.78	60.2887
0.79	66.2979
0.8	70.8459
0.81	52.3355
0.82	105.659
0.83	84.7799
0.84	119.252
0.85	106.068
0.86	90.2012
0.87	81.246
0.88	70.4445
0.89	97.0662
0.9	94.4115
0.91	79.5475
0.92	72.6287
0.93	78.5443
0.94	84.2279
0.95	77.5713
0.96	78.2019
0.97	81.1041
0.98	76.6713
0.99	86.1611
0	7.79917
0.01	14.0327
0.02	13.8882
0.03	13.8079
0.04	13.4033
0.05	12.6572
0.06	13.7666
0.07	15.5613
0.08	15.9632
0.09	18.6923
0.1	19.8693
0.11	21.4678
0.12	23.8643
0.13	24.8766
0.14	27.3206
0.15	29.8199
0.16	30.923
0.17	32.8591
0.18	32.9093
0.19	34.7576
0.2	36.5821
0.21	39.1632
0.22	41.0855
0.23	42.1695
0.24	43.5933
0.25	44.4299
0.26	44.5945
0.27	47.6495
0.28	47.4433
0.29	49.674
0.3	47.7927
0.31	48.1081
0.32	48.9207
0.33	48.9858
0.34	49.9536
0.35	48.0787
0.36	52.1265
0.37	55.3665
0.38	53.5953
0.39	55.4538
0.4	53.9989
0.41	51.6643
0.42	53.9839
0.43	58.8378
0.44	61.9827
0.45	49.1401
0.46	67.6976
0.47	66.0395
0.48	68.6238
0.49	69.8421
0.5	70.5418
0.51	76.3079
0.52	77.8175
0.53	78.0984
0.54	78.103
0.55	76.3269
0.56	74.2987
0.57	78.7717
0.58	71.2986
0.59	64.701
0.6	66.1541
0.61	68.293
0.62	71.5722
0.63	76.7407
0.64	68.9407
0.65	79.2447
0.66	85.2964
0.67	78.1234
0.68	85.6963
0.69	77.0985
0.7	74.0199
0.71	71.485
0.72	71.7307
0.73	71.6442
0.74	71.0723
0.75	97.2184
0.76	79.9327
0.77	92.2578
0.78	89.2528
0.79	93.1462
0.8	80.3605
0.81	82.6603
0.82	86.1301
0.83	90.4334
0.84	95.429
0.85	102.685
0.86	96.9002
0.87	110.043
0.88	99.6967
0.89	112.765
0.9	140.953
0.91	119.202
0.92	133.521
0.93	76.5213
0.94	77.1703
0.95	76.3413
0.96	47.4753
0.97	88.0993
0.98	111.633
0.99	116.307
0	9.63634
0.01	13.708
0.02	11.2463
0.03	5.33702
0.04	15.6598
0.05	17.4667
0.06	18.5622
0.07	19.7057
0.08	21.107
0.09	22.0912
0.1	23.6257
0.11	25.2237
0.12	26.7962
0.13	28.3743
0.14	28.7177
0.15	31.6651
0.16	31.7609
0.17	33.3644
0.18	35.1198
0.19	36.4663
0.2	39.1966
0.21	37.943
0.22	41.2018
0.23	26.4223
0.24	23.7147
0.25	24.7889
0.26	39.4026
0.27	31.1634
0.28	34.5394
0.29	28.4193
0.3	32.5786
0.31	27.9395
0.32	31.7252
0.33	27.6239
0.34	36.7551
0.35	39.7838
0.36	40.6269
0.37	44.2929
0.38	43.0604
0.39	44.1748
0.4	33.1869
0.41	33.5899
0.42	47.3345
0.43	58.3266
0.44	45.6805
0.45	49.6359
0.46	58.0261
0.47	36.2304
0.48	57.4544
0.49	56.7856
0.5	50.646
0.51	34.7544
0.52	38.6238
0.53	59.272
0.54	57.8823
0.55	53.4829
0.56	56.221
0.57	64.0186
0.58	75.5319
0.59	73.4166
0.6	68.3974
0.61	29.6459
0.62	91.1821
0.63	77.9687
0.64	97.2553
0.65	90.9569
0.66	66.4237
0.67	77.2758
0.68	102.749
0.69	86.2139
0.7	88.4444
0.71	83.4045
0.72	99.8441
0.73	89.6202
0.74	82.4021
0.75	106.766
0.76	101.077
0.77	81.5052
0.78	66.6327
0.79	97.1057
0.8	100.97
0.81	125.019
0.82	96.8677
0.83	114.044
0.84	97.7567
0.85	116.772
0.86	131.89
0.87	80.2921
0.88	101.512
0.89	162.676
0.9	103.029
0.91	96.2025
0.92	204.591
0.93	150.102
0.94	194.24
0.95	69.1715
0.96	193.758
0.97	131.267
0.98	171.053
0.99	216.204
0	9.63634
0.01	12.3622
0.02	14.6553
0.03	5.81657
0.04	7.90043
0.05	9.76786
0.06	17.2043
0.07	14.293
0.08	17.83
0.09	19.6455
